https://github.com/undertow-io/undertow,d0efffad5d2034bb07525cac9b299dac72c3045d,websockets-jsr,io.undertow.websockets.jsr.test.annotated.AnnotatedEndpointTest.testCloseReason,io.undertow.websockets.jsr.test.annotated.AnnotatedEndpointTest.testErrorHandling,OD-Vic,Accepted,https://github.com/undertow-io/undertow/pull/684,,projects/d0efffad5d2034bb07525cac9b299dac72c3045d/undertow/websockets-jsr/src/test/java/io/undertow/websockets/jsr/test/annotated/AnnotatedEndpointTest.java,projects/d0efffad5d2034bb07525cac9b299dac72c3045d/undertow/websockets-jsr/src/test/java/io/undertow/websockets/jsr/test/annotated/AnnotatedEndpointTest.java,"{'1': {'answer': 'True', 'patch_path': '/home/azureuser/flaky/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/goodPatches/undertow/d0efffad5d2034bb07525cac9b299dac72c3045d/websockets-jsr/io.undertow.websockets.jsr.test.annotated.AnnotatedEndpointTest.testCloseReason/2.patch', 'res': ""['0:test failures', '1:test failures', '2:test pass', 'summary:good fix']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}, '2': {}}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.examiner.cdi.ExaminerResourceTest.testFindAndSetAttributesResourceMappedName,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerResourceTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.examiner.JavaSourceInspectorTest.testFindAndSetAttributesIgnoreCommentBlocks,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/JavaSourceInspectorTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.examiner.JavaSourceInspectorTest.testFindAndSetAttributesIgnoreComments,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/JavaSourceInspectorTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.examiner.JavaSourceInspectorTest.testSetGroupNrs,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/JavaSourceInspectorTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.examiner.jpa.JPAExaminerTest.testFindAndSetAttributesIgnoreCommentBlocks,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/jpa/JPAExaminerTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.examiner.jpa.JPAExaminerTest.testFindAndSetAttributesIgnoreComments,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/jpa/JPAExaminerTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.examiner.jpa.JPAExaminerTest.testFindAndSetAttributesManyToMany,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/jpa/JPAExaminerTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.examiner.jpa.JPAExaminerTest.testFindAndSetAttributesManyToOne,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/jpa/JPAExaminerTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.source.boundary.JavaSourceContainerTest.testAddJavaSourceDoublette,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/source/boundary/JavaSourceContainerTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.source.boundary.JavaSourceContainerTest.testGetJavaSourceByName,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/source/boundary/JavaSourceContainerTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.boundary.GraphCreatorTest.testBuildJSONLinks,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/boundary/GraphCreatorTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.boundary.GraphCreatorTest.testBuildJSONNode,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/boundary/GraphCreatorTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.boundary.GraphCreatorTest.testBuildJSONNodes,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/boundary/GraphCreatorTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.control.DescriptionTest.testGenerateDescription,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/control/DescriptionTest.java,"{summary:good fix,""validation""}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.control.DescriptionTest.testGenerateDescription2,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/control/DescriptionTest.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/InitialContextFactoryTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/InitialContextFactoryTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/InitialContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testBind,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testBindReferenceable,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testList,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindings,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsNameNotFound,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsWithContinuation,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListNameNotFound,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListWithContinuation,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookup,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupContextLink,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupEmptyName,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupLink,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupNameNotFound,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupReference,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupWithContinuation,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupWitResolveResult,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testRebind,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testRebindReferenceable,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testUnbind,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingEventCoordinatorTestCase.java,"{summary:good fix,""validation""}"
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingEventCoordinatorTestCase.java,"{summary:good fix,""validation""}"
